Year,data.Geography,data.Type of materials diverted,data.Sources of materials prepared for recycling,GeoCode,Value
2020,data.Alberta,data.Organics,data.Non-residential sources of diverted materials,48,19.073531114533488
2020,data.Alberta,data.Other materials,data.All sources of diverted materials,48,1.1718658259752457
2020,data.Alberta,data.Other materials,data.Residential sources of diverted materials,48,0.38993179721791155
2020,data.Alberta,data.Other materials,data.Non-residential sources of diverted materials,48,0.7819340287573341
2020,data.British Columbia,data.All materials diverted,data.All sources of diverted materials,59,363.7115665227102
2020,data.British Columbia,data.All materials diverted,data.Residential sources of diverted materials,59,
2020,data.British Columbia,data.All materials diverted,data.Non-residential sources of diverted materials,59,
2020,data.British Columbia,data.All paper fibres,data.All sources of diverted materials,59,110.42526065877281
2020,data.British Columbia,data.All paper fibres,data.Residential sources of diverted materials,59,38.04057049808021
2020,data.British Columbia,data.All paper fibres,data.Non-residential sources of diverted materials,59,72.38469016069261
2020,data.British Columbia,data.Glass,data.All sources of diverted materials,59,22.648743146875322
2020,data.British Columbia,data.Glass,data.Residential sources of diverted materials,59,17.1239720725168
2020,data.British Columbia,data.Glass,data.Non-residential sources of diverted materials,59,5.524771074358524
2020,data.British Columbia,data.Ferrous metals,data.All sources of diverted materials,59,15.623200420134243
2020,data.British Columbia,data.Ferrous metals,data.Residential sources of diverted materials,59,2.2727378457354726
2020,data.British Columbia,data.Ferrous metals,data.Non-residential sources of diverted materials,59,13.350462574398772
2020,data.British Columbia,data.Copper and aluminum,data.All sources of diverted materials,59,3.3677197630877345
2020,data.British Columbia,data.Copper and aluminum,data.Residential sources of diverted materials,59,1.1602157212837951
2020,data.British Columbia,data.Copper and aluminum,data.Non-residential sources of diverted materials,59,2.207306960825294
2020,data.British Columbia,data.Mixed metals,data.All sources of diverted materials,59,11.916698454755556
2020,data.British Columbia,data.Mixed metals,data.Residential sources of diverted materials,59,5.021623335877544
2020,data.British Columbia,data.Mixed metals,data.Non-residential sources of diverted materials,59,6.8948780378993675
2020,data.British Columbia,data.White goods,data.All sources of diverted materials,59,4.540351586026172
2020,data.British Columbia,data.White goods,data.Residential sources of diverted materials,59,2.9367036627908667
2020,data.British Columbia,data.White goods,data.Non-residential sources of diverted materials,59,1.6036479232353051
2020,data.British Columbia,data.Electronics,data.All sources of diverted materials,59,2.7449438705691693
2020,data.British Columbia,data.Electronics,data.Residential sources of diverted materials,59,
2020,data.British Columbia,data.Electronics,data.Non-residential sources of diverted materials,59,
2020,data.British Columbia,data.Plastics,data.All sources of diverted materials,59,11.684931223868901
2020,data.British Columbia,data.Plastics,data.Residential sources of diverted materials,59,7.542289052748572
2020,data.British Columbia,data.Plastics,data.Non-residential sources of diverted materials,59,4.142642171120329
2020,data.British Columbia,data.Gable top and aseptic containers,data.All sources of diverted materials,59,0.39987730567093943
2020,data.British Columbia,data.Gable top and aseptic containers,data.Residential sources of diverted materials,59,0.35356327568933726
2020,data.British Columbia,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,59,0.046116949002957035
2020,data.British Columbia,data.Textiles,data.All sources of diverted materials,59,0.11943107305894
2020,data.British Columbia,data.Textiles,data.Residential sources of diverted materials,59,0.11943107305894
2020,data.British Columbia,data.Textiles,data.Non-residential sources of diverted materials,59,0
2020,data.British Columbia,data.Tires,data.All sources of diverted materials,59,9.906472472575377
2020,data.British Columbia,data.Tires,data.Residential sources of diverted materials,59,
2020,data.British Columbia,data.Tires,data.Non-residential sources of diverted materials,59,
2020,data.British Columbia,"data.Construction, renovation and demolition",data.All sources of diverted materials,59,33.82697917464763
2020,data.British Columbia,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,59,3.2733179743167242
2020,data.British Columbia,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,59,30.553661200330904
2020,data.British Columbia,data.Organics,data.All sources of diverted materials,59,126.72031013510826
2020,data.British Columbia,data.Organics,data.Residential sources of diverted materials,59,86.54929425787435
2020,data.British Columbia,data.Organics,data.Non-residential sources of diverted materials,59,40.171015877233906
2020,data.British Columbia,data.Other materials,data.All sources of diverted materials,59,9.786844318537792
2020,data.British Columbia,data.Other materials,data.Residential sources of diverted materials,59,8.505029633429961
2020,data.British Columbia,data.Other materials,data.Non-residential sources of diverted materials,59,1.2816176041291862
2020,data.Territories,data.All materials diverted,data.All sources of diverted materials,,231.17932989120996
2020,data.Territories,data.All materials diverted,data.Residential sources of diverted materials,,
2020,data.Territories,data.All materials diverted,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.All paper fibres,data.All sources of diverted materials,,43.13957099774209
2020,data.Territories,data.All paper fibres,data.Residential sources of diverted materials,,17.230159632419117
2020,data.Territories,data.All paper fibres,data.Non-residential sources of diverted materials,,25.909411365322974
2020,data.Territories,data.Glass,data.All sources of diverted materials,,2.422489855209764
2020,data.Territories,data.Glass,data.Residential sources of diverted materials,,1.6764913236385452
2020,data.Territories,data.Glass,data.Non-residential sources of diverted materials,,0.7459985315712188
2020,data.Territories,data.Ferrous metals,data.All sources of diverted materials,,65.71204269496155
2020,data.Territories,data.Ferrous metals,data.Residential sources of diverted materials,,21.369248259201363
2020,data.Territories,data.Ferrous metals,data.Non-residential sources of diverted materials,,44.34279443576018
2020,data.Territories,data.Copper and aluminum,data.All sources of diverted materials,,
2020,data.Territories,data.Copper and aluminum,data.Residential sources of diverted materials,,
2020,data.Territories,data.Copper and aluminum,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Mixed metals,data.All sources of diverted materials,,
2020,data.Territories,data.Mixed metals,data.Residential sources of diverted materials,,
2020,data.Territories,data.Mixed metals,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.White goods,data.All sources of diverted materials,,1.5160615319027992
2020,data.Territories,data.White goods,data.Residential sources of diverted materials,,
2020,data.Territories,data.White goods,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Electronics,data.All sources of diverted materials,,1.7165987715724818
2020,data.Territories,data.Electronics,data.Residential sources of diverted materials,,
2020,data.Territories,data.Electronics,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Plastics,data.All sources of diverted materials,,4.540163106121611
2020,data.Territories,data.Plastics,data.Residential sources of diverted materials,,
2020,data.Territories,data.Plastics,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Gable top and aseptic containers,data.All sources of diverted materials,,
2020,data.Territories,data.Gable top and aseptic containers,data.Residential sources of diverted materials,,
2020,data.Territories,data.Gable top and aseptic containers,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Textiles,data.All sources of diverted materials,,
2020,data.Territories,data.Textiles,data.Residential sources of diverted materials,,
2020,data.Territories,data.Textiles,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Tires,data.All sources of diverted materials,,7.227362117695356
2020,data.Territories,data.Tires,data.Residential sources of diverted materials,,
2020,data.Territories,data.Tires,data.Non-residential sources of diverted materials,,
2020,data.Territories,"data.Construction, renovation and demolition",data.All sources of diverted materials,,59.97667764040863
2020,data.Territories,"data.Construction, renovation and demolition",data.Residential sources of diverted materials,,8.615079816209558
2020,data.Territories,"data.Construction, renovation and demolition",data.Non-residential sources of diverted materials,,51.36159782419907
2020,data.Territories,data.Organics,data.All sources of diverted materials,,36.69831485955189
2020,data.Territories,data.Organics,data.Residential sources of diverted materials,,
2020,data.Territories,data.Organics,data.Non-residential sources of diverted materials,,
2020,data.Territories,data.Other materials,data.All sources of diverted materials,,0.8021489586787299
2020,data.Territories,data.Other materials,data.Residential sources of diverted materials,,0.5615042710751109
2020,data.Territories,data.Other materials,data.Non-residential sources of diverted materials,,0.24064468760361896
